Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
The Game Plan	comedy, family, sport	2007	Andy Fickman	6.1	110	http://www.imdb.com/title/tt0492956/
The Golden Compass	adventure, family, fantasy, sci_fi	2007	Chris Weitz	6.1	113	http://www.imdb.com/title/tt0385752/
Harry Potter and the Order of the Phoenix	adventure, family, fantasy, mystery	2007	David Yates	7.4	138	http://www.imdb.com/title/tt0373889/
Meet the Robinsons	animation, adventure, comedy, family, sci_fi	2007	Stephen Anderson	6.8	95	http://www.imdb.com/title/tt0396555/
Mr. Bean's Holiday	comedy, family	2007	Steve Bendelack	6.1	90	http://www.imdb.com/title/tt0453451/
Ratatouille	animation, comedy, family, fantasy	2007	Brad Bird, Jan Pinkava	8	111	http://www.imdb.com/title/tt0382932/
Shrek the Third	animation, adventure, comedy, family, fantasy	2007	Chris Miller, Raman Hui	6	93	http://www.imdb.com/title/tt0413267/
Stardust	adventure, family, fantasy, romance	2007	Matthew Vaughn	7.7	127	http://www.imdb.com/title/tt0486655/
Surf's Up	animation, comedy, family, sport	2007	Ash Brannon, Chris Buck	6.8	85	http://www.imdb.com/title/tt0423294/
Bedtime Stories	comedy, family, fantasy, romance	2008	Adam Shankman	6	99	http://www.imdb.com/title/tt0960731/
Bolt	animation, adventure, comedy, family, sci_fi	2008	Byron Howard, Chris Williams	7	96	http://www.imdb.com/title/tt0397892/
The Chronicles of Narnia: Prince Caspian	action, adventure, family, fantasy	2008	Andrew Adamson	6.6	150	http://www.imdb.com/title/tt0499448/
City of Ember	adventure, family, fantasy, sci_fi	2008	Gil Kenan	6.4	90	http://www.imdb.com/title/tt0970411/
High School Musical 3: Senior Year	comedy, drama, family, musical, romance	2008	Kenny Ortega	4	112	http://www.imdb.com/title/tt0962726/
Horton Hears a Who!	animation, adventure, comedy, family, fantasy	2008	Jimmy Hayward, Steve Martino	6.9	86	http://www.imdb.com/title/tt0451079/
Igor	animation, comedy, family, fantasy	2008	Anthony Leondis	6	87	http://www.imdb.com/title/tt0465502/
Journey to the Center of the Earth	action, adventure, family, fantasy, sci_fi	2008	Eric Brevig	5.7	93	http://www.imdb.com/title/tt0373051/
Kung Fu Panda	animation, action, adventure, comedy, family	2008	Mark Osborne, John Stevenson	7.6	90	http://www.imdb.com/title/tt0441773/
Madagascar: Escape 2 Africa	animation, action, adventure, comedy, family	2008	Eric Darnell, Tom McGrath	6.7	89	http://www.imdb.com/title/tt0479952/
Marley & Me	comedy, drama, family, romance	2008	David Frankel	7	115	http://www.imdb.com/title/tt0822832/
Nim's Island	adventure, comedy, family, fantasy	2008	Jennifer Flackett, Mark Levin	6	96	http://www.imdb.com/title/tt0410377/
Speed Racer	action, family, sport	2008	The Wachowski Brothers, The Wachowski Brothers	6	135	http://www.imdb.com/title/tt0811080/
The Spiderwick Chronicles	adventure, family, fantasy	2008	Mark Waters	6.6	96	http://www.imdb.com/title/tt0416236/
The Tale of Despereaux	adventure, animation, comedy, family, fantasy	2008	Sam Fell, Robert Stevenhagen	6.1	93	http://www.imdb.com/title/tt0420238/
WALL·E	animation, adventure, family, romance, sci_fi	2008	Andrew Stanton	8.5	98	http://www.imdb.com/title/tt0910970/
Astro Boy	animation, action, family, sci_fi	2009	David Bowers	6.3	94	http://www.imdb.com/title/tt0375568/
A Christmas Carol	animation, comedy, drama, family, fantasy	2009	Robert Zemeckis	6.7	96	http://www.imdb.com/title/tt1067106/
Cloudy with a Chance of Meatballs	animation, comedy, family, fantasy	2009	Phil Lord, Chris Miller	7	90	http://www.imdb.com/title/tt0844471/
Fantastic Mr. Fox	animation, adventure, comedy, family	2009	Wes Anderson	7.8	87	http://www.imdb.com/title/tt0432283/
G-Force	action, adventure, comedy, family, fantasy	2009	Hoyt H. Yeatman Jr.	5	88	http://www.imdb.com/title/tt0436339/
Hannah Montana: The Movie	comedy, drama, family, music, romance	2009	Peter Chelsom	3.8	102	http://www.imdb.com/title/tt1114677/
Harry Potter and the Half-Blood Prince	adventure, family, fantasy, mystery	2009	David Yates	7.4	153	http://www.imdb.com/title/tt0417741/
Ice Age: Dawn of the Dinosaurs	animation, action, adventure, comedy, family, romance, sci_fi	2009	Carlos Saldanha, Mike Thurmeier	7	94	http://www.imdb.com/title/tt1080016/
Inkheart	adventure, family, fantasy	2008	Iain Softley	6	106	http://www.imdb.com/title/tt0494238/
Monsters vs Aliens	animation, action, adventure, comedy, family, sci_fi	2009	Rob Letterman, Conrad Vernon	6.6	94	http://www.imdb.com/title/tt0892782/
Night at the Museum: Battle of the Smithsonian	action, adventure, comedy, family, fantasy	2009	Shawn Levy	5.8	105	http://www.imdb.com/title/tt1078912/
Old Dogs	comedy, family	2009	Walt Becker	5.1	88	http://www.imdb.com/title/tt0976238/
Planet 51	animation, adventure, comedy, family, sci_fi	2009	Jorge Blanco, Javier Abad	6.1	91	http://www.imdb.com/title/tt0762125/
Ponyo	animation, adventure, family, fantasy	2008	Hayao Miyazaki	7.7	101	http://www.imdb.com/title/tt0876563/
The Princess and the Frog	animation, family, fantasy, musical, romance	2009	Ron Clements, John Musker	7.1	97	http://www.imdb.com/title/tt0780521/
Race to Witch Mountain	action, adventure, family, fantasy, sci_fi, thriller	2009	Andy Fickman	5.7	98	http://www.imdb.com/title/tt1075417/
Up	animation, adventure, comedy, drama, family, fantasy	2009	Pete Docter, Bob Peterson	8.3	96	http://www.imdb.com/title/tt1049413/
Where the Wild Things Are	adventure, drama, family, fantasy	2009	Spike Jonze	6.8	101	http://www.imdb.com/title/tt0386117/
Alice in Wonderland	adventure, family, fantasy	2010	Tim Burton	6.5	108	http://www.imdb.com/title/tt1014759/
The Chronicles of Narnia: The Voyage of the Dawn Treader	adventure, family, fantasy	2010	Michael Apted	6.3	113	http://www.imdb.com/title/tt0980970/
Despicable Me	animation, comedy, crime, family, fantasy	2010	Pierre Coffin, Chris Renaud	7.6	95	http://www.imdb.com/title/tt1323594/
Diary of a Wimpy Kid	comedy, family	2010	Thor Freudenthal	6.1	94	http://www.imdb.com/title/tt1196141/
Gulliver's Travels	adventure, comedy, family, fantasy	2010	Rob Letterman	4.8	85	http://www.imdb.com/title/tt1320261/
Harry Potter and the Deathly Hallows: Part 1	adventure, family, fantasy, mystery	2010	David Yates	7.6	146	http://www.imdb.com/title/tt0926084/
How to Train Your Dragon	animation, adventure, comedy, drama, family, fantasy	2010	Dean DeBlois, Chris Sanders	8.2	98	http://www.imdb.com/title/tt0892769/
The Karate Kid	action, drama, family, sport	2010	Harald Zwart	6.2	140	http://www.imdb.com/title/tt1155076/
The Last Airbender	action, adventure, family, fantasy	2010	M. Night Shyamalan	4.4	103	http://www.imdb.com/title/tt0938283/
Megamind	animation, action, comedy, family, sci_fi	2010	Tom McGrath	7.3	95	http://www.imdb.com/title/tt1001526/
Percy Jackson & the Olympians: The Lightning Thief	adventure, family, fantasy	2010	Chris Columbus	5.8	118	http://www.imdb.com/title/tt0814255/
Shrek Forever After	animation, adventure, comedy, family, fantasy	2010	Mike Mitchell	6.4	93	http://www.imdb.com/title/tt0892791/
The Spy Next Door	action, comedy, family	2010	Brian Levant	5.2	94	http://www.imdb.com/title/tt1273678/
Tangled	animation, comedy, family, fantasy, musical, romance	2010	Nathan Greno, Byron Howard	7.8	100	http://www.imdb.com/title/tt0398286/
Tooth Fairy	comedy, family, fantasy	2010	Michael Lembeck	4.9	101	http://www.imdb.com/title/tt0808510/
Toy Story 3	animation, adventure, comedy, family, fantasy	2010	Lee Unkrich	8.5	103	http://www.imdb.com/title/tt0435761/
Yogi Bear	animation, adventure, comedy, family	2010	Eric Brevig	4.4	80	http://www.imdb.com/title/tt1302067/
The Adventures of Tintin	animation, action, adventure, family, mystery	2011	Steven Spielberg	7.4	107	http://www.imdb.com/title/tt0983193/
Alvin and the Chipmunks: Chipwrecked	animation, comedy, family, fantasy, music	2011	Mike Mitchell	4.1	87	http://www.imdb.com/title/tt1615918/
Arthur Christmas	animation, comedy, drama, family	2011	Sarah Smith, Barry Cook	7	97	http://www.imdb.com/title/tt1430607/
Cars 2	animation, adventure, comedy, family	2011	John Lasseter, Brad Lewis	6.3	106	http://www.imdb.com/title/tt1216475/
Dolphin Tale	drama, family	2011	Charles Martin Smith	6.7	113	http://www.imdb.com/title/tt1564349/
Gnomeo & Juliet	animation, comedy, family, romance	2011	Kelly Asbury	5.9	84	http://www.imdb.com/title/tt0377981/
Happy Feet Two	animation, comedy, family, musical	2011	George Miller, Gary Eck	5.8	100	http://www.imdb.com/title/tt1402488/
Harry Potter and the Deathly Hallows: Part 2	adventure, family, fantasy, mystery	2011	David Yates	8.1	130	http://www.imdb.com/title/tt1201607/
Hop	animation, comedy, family, fantasy	2011	Tim Hill	5.3	95	http://www.imdb.com/title/tt1411704/
Hugo	adventure, drama, family, mystery	2011	Martin Scorsese	7.6	126	http://www.imdb.com/title/tt0970179/
Kung Fu Panda 2	animation, action, adventure, comedy, family	2011	Jennifer Yuh Nelson	7.3	91	http://www.imdb.com/title/tt1302011/
Mars Needs Moms	animation, action, adventure, comedy, family, sci_fi	2011	Simon Wells	5.2	88	http://www.imdb.com/title/tt1305591/
The Muppets	comedy, family, musical	2011	James Bobin	7.2	103	http://www.imdb.com/title/tt1204342/
Puss in Boots	animation, adventure, comedy, family	2011	Chris Miller	6.7	90	http://www.imdb.com/title/tt0448694/
Rango	animation, adventure, comedy, family, western	2011	Gore Verbinski	7.3	107	http://www.imdb.com/title/tt1192628/
Rio	animation, adventure, comedy, family, musical	2011	Carlos Saldanha	6.9	96	http://www.imdb.com/title/tt1436562/
The Smurfs	animation, adventure, comedy, family, fantasy	2011	Raja Gosnell	5.3	103	http://www.imdb.com/title/tt0472181/
Spy Kids: All the Time in the World in 4D	action, adventure, comedy, family, sci_fi	2011	Robert Rodriguez	3.5	89	http://www.imdb.com/title/tt1517489/
We Bought a Zoo	drama, family	2011	Cameron Crowe	7.1	124	http://www.imdb.com/title/tt1389137/
Winnie the Pooh	animation, adventure, comedy, family, musical	2011	Stephen J. Anderson, Don Hall	7.1	63	http://www.imdb.com/title/tt1449283/
Zookeeper	comedy, family, romance	2011	Frank Coraci	5	102	http://www.imdb.com/title/tt1222817/
Brave	animation, action, adventure, comedy, family, fantasy	2012	Mark Andrews, Brenda Chapman	7.2	93	http://www.imdb.com/title/tt1217209/
Diary of a Wimpy Kid: Dog Days	comedy, family	2012	David Bowers	6.1	94	http://www.imdb.com/title/tt2023453/
Frankenweenie	animation, comedy, family, horror, sci_fi	2012	Tim Burton	7	87	http://www.imdb.com/title/tt1142977/
Hotel Transylvania	animation, comedy, family, fantasy	2012	Genndy Tartakovsky	7	91	http://www.imdb.com/title/tt0837562/
Ice Age: Continental Drift	animation, adventure, comedy, family	2012	Steve Martino, Michael Thurmeier	6.6	88	http://www.imdb.com/title/tt1667889/
Journey 2: The Mysterious Island	action, adventure, comedy, family, fantasy, sci_fi	2012	Brad Peyton	5.7	94	http://www.imdb.com/title/tt1397514/
The Lorax	animation, comedy, family, fantasy	2012	Chris Renaud, Kyle Balda	6.3	86	http://www.imdb.com/title/tt1482459/
Madagascar 3: Europe's Most Wanted	animation, adventure, comedy, family	2012	Eric Darnell, Tom McGrath	6.9	93	http://www.imdb.com/title/tt1277953/
Mirror Mirror	adventure, comedy, drama, family, fantasy	2012	Tarsem Singh Dhandwar	5.5	106	http://www.imdb.com/title/tt1667353/
ParaNorman	animation, adventure, comedy, family, fantasy	2012	Chris Butler, Sam Fell	7	92	http://www.imdb.com/title/tt1623288/
The Pirates! Band of Misfits	animation, adventure, comedy, family	2012	Peter Lord, Jeff Newitt	6.7	88	http://www.imdb.com/title/tt1430626/
Rise of the Guardians	animation, adventure, family, fantasy	2012	Peter Ramsey	7.2	97	http://www.imdb.com/title/tt1446192/
The Secret World of Arrietty	animation, adventure, family, fantasy	2010	Hiromasa Yonebayashi	7.6	94	http://www.imdb.com/title/tt1568921/
Wreck-It Ralph	animation, adventure, comedy, family	2012	Rich Moore	7.8	108	http://www.imdb.com/title/tt1772341/
Monsters University	animation, adventure, comedy, family, fantasy	2013	Dan Scanlon	7.8	110	http://www.imdb.com/title/tt1453405/
Oz the Great and Powerful	adventure, family, fantasy	2013	Sam Raimi	6.6	130	http://www.imdb.com/title/tt1623205/
Despicable Me 2	animation, comedy, family	2013	Pierre Coffin, Chris Renaud		98	http://www.imdb.com/title/tt1690953/
Hook	adventure, comedy, family, fantasy	1991	Steven Spielberg	6.4	144	http://www.imdb.com/title/tt0102057/
My Girl	drama, family, romance	1991	Howard Zieff	6.5	102	http://www.imdb.com/title/tt0102492/
Aladdin	animation, adventure, comedy, family, fantasy, musical, romance	1992	Ron Clements, John Musker	7.9	90	http://www.imdb.com/title/tt0103639/
Home Alone 2: Lost in New York	adventure, comedy, crime, family	1992	Chris Columbus	6.2	120	http://www.imdb.com/title/tt0104431/
The Mighty Ducks	action, comedy, drama, family, sport	1992	Stephen Herek	6.1	100	http://www.imdb.com/title/tt0104868/
Dennis the Menace	comedy, family	1993	Nick Castle	5.2	94	http://www.imdb.com/title/tt0106701/
Hocus Pocus	comedy, family, fantasy, horror	1993	Kenny Ortega	6.2	96	http://www.imdb.com/title/tt0107120/
Homeward Bound: The Incredible Journey	adventure, drama, family, comedy	1993	Duwayne Dunham	6.7	84	http://www.imdb.com/title/tt0107131/
The Nightmare Before Christmas	animation, family, fantasy, musical	1993	Henry Selick	8	76	http://www.imdb.com/title/tt0107688/
Rookie of the Year	comedy, family, fantasy, sport	1993	Daniel Stern	5.6	103	http://www.imdb.com/title/tt0107985/
The Sandlot	comedy, drama, family, sport	1993	David Mickey Evans	7.6	101	http://www.imdb.com/title/tt0108037/
The Secret Garden	drama, family, fantasy	1993	Agnieszka Holland	7.1	101	http://www.imdb.com/title/tt0108071/
The Flintstones	comedy, family, fantasy	1994	Brian Levant	4.7	91	http://www.imdb.com/title/tt0109813/
The Lion King	animation, adventure, drama, family, musical	1994	Roger Allers, Rob Minkoff	8.4	89	http://www.imdb.com/title/tt0110357/
The Little Rascals	comedy, family, romance	1994	Penelope Spheeris	5.9	82	http://www.imdb.com/title/tt0110366/
The Mask	action, comedy, crime, family, fantasy, romance	1994	Charles Russell	6.8	101	http://www.imdb.com/title/tt0110475/
Babe	adventure, family, fantasy	1995	Chris Noonan	6.9	89	http://www.imdb.com/title/tt0112431/
Casper	comedy, family, fantasy	1995	Brad Silberling	5.8	100	http://www.imdb.com/title/tt0112642/
Jumanji	adventure, family, fantasy, thriller	1995	Joe Johnston	6.6	104	http://www.imdb.com/title/tt0113497/
Pocahontas	animation, adventure, drama, family, history, musical, romance	1995	Mike Gabriel, Eric Goldberg	6.3	81	http://www.imdb.com/title/tt0114148/
Toy Story	animation, adventure, comedy, family, fantasy	1995	John Lasseter	8.3	81	http://www.imdb.com/title/tt0114709/
101 Dalmatians	family, comedy, adventure	1996	Stephen Herek	5.5	103	http://www.imdb.com/title/tt0115433/
The Hunchback of Notre Dame	animation, drama, family, musical, romance	1996	Gary Trousdale, Kirk Wise	6.7	91	http://www.imdb.com/title/tt0116583/
James and the Giant Peach	animation, adventure, family, fantasy, musical	1996	Henry Selick	6.7	79	http://www.imdb.com/title/tt0116683/
Matilda	comedy, family, fantasy, sci_fi	1996	Danny DeVito	6.6	98	http://www.imdb.com/title/tt0117008/
The Neverending Story III	adventure, family, fantasy	1994	Peter Macdonald	2.9	95	http://www.imdb.com/title/tt0110647/
Space Jam	animation, adventure, comedy, family, sci_fi, sport	1996	Joe Pytka	5.9	88	http://www.imdb.com/title/tt0117705/
Anastasia	animation, adventure, drama, family, fantasy, musical	1997	Don Bluth, Gary Goldman	6.8	94	http://www.imdb.com/title/tt0118617/
Hercules	animation, adventure, family, fantasy, musical, romance	1997	Ron Clements, John Musker	7	93	http://www.imdb.com/title/tt0119282/
Antz	animation, adventure, comedy, family	1998	Eric Darnell, Tim Johnson	6.6	83	http://www.imdb.com/title/tt0120587/
A Bug's Life	animation, adventure, comedy, family	1998	John Lasseter, Andrew Stanton	7.2	95	http://www.imdb.com/title/tt0120623/
Mulan	animation, adventure, family, musical	1998	Tony Bancroft, Barry Cook	7.3	88	http://www.imdb.com/title/tt0120762/
The Parent Trap	adventure, comedy, drama, family, romance	1998	Nancy Meyers	6.1	127	http://www.imdb.com/title/tt0120783/
The Prince of Egypt	animation, adventure, drama, family, history, musical	1998	Brenda Chapman, Steve Hickner	6.8	99	http://www.imdb.com/title/tt0120794/
The Iron Giant	animation, action, adventure, comedy, crime, family, sci_fi	1999	Brad Bird	7.9	86	http://www.imdb.com/title/tt0129167/
October Sky	biography, drama, family	1999	Joe Johnston	7.7	108	http://www.imdb.com/title/tt0132477/
Stuart Little	animation, adventure, comedy, family, fantasy	1999	Rob Minkoff	5.8	84	http://www.imdb.com/title/tt0164912/
Tarzan	animation, adventure, drama, family, romance	1999	Chris Buck, Kevin Lima	7	88	http://www.imdb.com/title/tt0120855/
Toy Story 2	animation, adventure, comedy, family, fantasy	1999	John Lasseter, Ash Brannon	7.9	92	http://www.imdb.com/title/tt0120363/
Chicken Run	animation, family, comedy	2000	Peter Lord, Nick Park	7.1	84	http://www.imdb.com/title/tt0120630/
The Emperor's New Groove	animation, adventure, comedy, family, fantasy	2000	Mark Dindal	7.2	78	http://www.imdb.com/title/tt0120917/
How the Grinch Stole Christmas	comedy, family, fantasy	2000	Ron Howard	5.8	104	http://www.imdb.com/title/tt0170016/
Atlantis: The Lost Empire	animation, adventure, family, sci_fi	2001	Gary Trousdale, Kirk Wise	6.5	95	http://www.imdb.com/title/tt0230011/
Harry Potter and the Sorcerer's Stone	adventure, family, fantasy	2001	Chris Columbus	7.3	152	http://www.imdb.com/title/tt0241527/
Monsters, Inc.	animation, adventure, comedy, family, fantasy	2001	Pete Docter, David Silverman	8	92	http://www.imdb.com/title/tt0198781/
The Princess Diaries	comedy, family, romance	2001	Garry Marshall	5.9	115	http://www.imdb.com/title/tt0247638/
Shrek	animation, adventure, comedy, family, fantasy	2001	Andrew Adamson, Vicky Jenson	7.9	90	http://www.imdb.com/title/tt0126029/
Spy Kids	action, adventure, comedy, family, sci_fi	2001	Robert Rodriguez	5.5	88	http://www.imdb.com/title/tt0227538/
Harry Potter and the Chamber of Secrets	adventure, family, fantasy, mystery	2002	Chris Columbus	7.2	161	http://www.imdb.com/title/tt0295297/
Ice Age	animation, adventure, comedy, family	2002	Chris Wedge, Carlos Saldanha	7.5	81	http://www.imdb.com/title/tt0268380/
Lilo & Stitch	animation, adventure, comedy, family, sci_fi	2002	Dean DeBlois, Chris Sanders	7	85	http://www.imdb.com/title/tt0275847/
Scooby-Doo	adventure, comedy, family, mystery	2002	Raja Gosnell	4.8	86	http://www.imdb.com/title/tt0267913/
Spirited Away	animation, adventure, family, fantasy	2001	Hayao Miyazaki	8.6	125	http://www.imdb.com/title/tt0245429/
Treasure Planet	animation, adventure, family, romance, sci_fi	2002	Ron Clements, John Musker	6.8	95	http://www.imdb.com/title/tt0133240/
Finding Nemo	animation, adventure, comedy, family	2003	Andrew Stanton, Lee Unkrich	8.1	100	http://www.imdb.com/title/tt0266543/
Holes	adventure, comedy, drama, family, mystery, romance	2003	Andrew Davis	7	117	http://www.imdb.com/title/tt0311289/
Annie	comedy, drama, family, musical	1982	John Huston	6.1	126	http://www.imdb.com/title/tt0083564/
E.T. the Extra-Terrestrial	adventure, family, fantasy, sci_fi	1982	Steven Spielberg	7.9	115	http://www.imdb.com/title/tt0083866/
A Christmas Story	comedy, family	1983	Bob Clark	8	94	http://www.imdb.com/title/tt0085334/
Ghostbusters	comedy, family, fantasy	1984	Ivan Reitman	7.8	105	http://www.imdb.com/title/tt0087332/
The Karate Kid	action, drama, family, sport	1984	John G. Avildsen	7.1	126	http://www.imdb.com/title/tt0087538/
The Last Starfighter	action, adventure, family, sci_fi	1984	Nick Castle	6.5	101	http://www.imdb.com/title/tt0087597/
The NeverEnding Story	adventure, drama, family, fantasy	1984	Wolfgang Petersen	7.4	102	http://www.imdb.com/title/tt0088323/
The Goonies	adventure, comedy, family	1985	Richard Donner	7.7	114	http://www.imdb.com/title/tt0089218/
Labyrinth	adventure, family, fantasy, musical	1986	Jim Henson	7.3	101	http://www.imdb.com/title/tt0091369/
Short Circuit	comedy, family, sci_fi	1986	John Badham	6.4	98	http://www.imdb.com/title/tt0091949/
Adventures in Babysitting	action, adventure, comedy, thriller	1987	Chris Columbus	6.6	102	http://www.imdb.com/title/tt0092513/
The Princess Bride	adventure, comedy, family, fantasy, romance	1987	Rob Reiner	8.1	98	http://www.imdb.com/title/tt0093779/
Big	comedy, drama, fantasy, romance	1988	Penny Marshall	7.2	104	http://www.imdb.com/title/tt0094737/
Who Framed Roger Rabbit	animation, comedy, crime, family, fantasy	1988	Robert Zemeckis	7.7	104	http://www.imdb.com/title/tt0096438/
Field of Dreams	drama, family, fantasy, sport	1989	Phil Alden Robinson	7.5	107	http://www.imdb.com/title/tt0097351/
Honey, I Shrunk the Kids	adventure, comedy, family, sci_fi	1989	Joe Johnston	6.2	93	http://www.imdb.com/title/tt0097523/
The Little Mermaid	animation, family, fantasy, musical, romance	1989	Ron Clements, John Musker	7.5	83	http://www.imdb.com/title/tt0097757/
Home Alone	comedy, family	1990	Chris Columbus	7.3	103	http://www.imdb.com/title/tt0099785/
